Kuupäev,Fond.PIK,Lühinimi,ISIN,Invest..arv,Muutus..
22.04.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1085,40.54
23.04.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1086,40.67
24.04.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1086,40.67
25.04.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1088,40.93
26.04.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1088,40.93
27.04.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1089,41.06
28.04.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1089,41.06
29.04.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1089,41.06
30.04.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1090,41.19
01.05.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1090,41.19
02.05.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1091,41.32
03.05.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1091,41.32
04.05.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1091,41.32
05.05.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1091,41.32
06.05.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1091,41.32
07.05.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1092,41.45
08.05.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1095,41.84
09.05.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1095,41.84
10.05.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1095,41.84
11.05.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1096,41.97
12.05.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1096,41.97
13.05.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1096,41.97
14.05.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1097,42.1
15.05.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1098,42.23
16.05.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1099,42.36
17.05.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1099,42.36
18.05.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1101,42.62
19.05.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1101,42.62
20.05.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1101,42.62
21.05.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1104,43.01
22.05.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1104,43.01
23.05.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1105,43.13
24.05.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1107,43.39
25.05.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1107,43.39
26.05.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1107,43.39
27.05.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1107,43.39
28.05.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1110,43.78
29.05.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1111,43.91
30.05.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1110,43.78
31.05.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1116,44.56
01.06.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1116,44.56
02.06.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1116,44.56
03.06.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1116,44.56
04.06.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1118,44.82
05.06.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1117,44.69
06.06.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1118,44.82
07.06.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1120,45.08
08.06.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1121,45.21
09.06.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1121,45.21
10.06.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1121,45.21
11.06.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1124,45.6
12.06.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1124,45.6
13.06.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1126,45.85
14.06.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1128,46.11
15.06.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1131,46.5
16.06.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1131,46.5
17.06.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1131,46.5
18.06.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1137,47.28
19.06.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1138,47.41
20.06.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1143,48.06
21.06.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1147,48.58
22.06.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1149,48.83
23.06.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1149,48.83
24.06.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1149,48.83
25.06.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1151,49.09
26.06.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1152,49.22
27.06.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1152,49.22
28.06.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1152,49.22
29.06.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1150,48.96
30.06.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1150,48.96
01.07.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1150,48.96
02.07.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1153,49.35
03.07.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1154,49.48
04.07.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1155,49.61
05.07.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1154,49.48
06.07.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1153,49.35
07.07.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1153,49.35
08.07.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1153,49.35
09.07.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1156,49.74
10.07.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1158,50
11.07.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1158,50
12.07.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1162,50.52
13.07.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1161,50.39
14.07.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1161,50.39
15.07.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1161,50.39
16.07.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1163,50.65
17.07.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1163,50.65
18.07.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1167,51.17
19.07.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1167,51.17
20.07.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1169,51.42
21.07.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1169,51.42
22.07.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1169,51.42
23.07.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1171,51.68
24.07.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1173,51.94
25.07.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1175,52.2
26.07.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1177,52.46
27.07.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1182,53.11
28.07.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1182,53.11
29.07.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1182,53.11
30.07.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1187,53.76
31.07.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1189,54.02
01.08.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1203,55.83
02.08.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1205,56.09
03.08.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1208,56.48
04.08.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1208,56.48
05.08.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1208,56.48
06.08.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1209,56.61
07.08.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1212,56.99
08.08.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1212,56.99
09.08.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1214,57.25
10.08.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1212,56.99
11.08.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1212,56.99
12.08.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1212,56.99
13.08.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1212,56.99
14.08.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1213,57.12
15.08.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1215,57.38
16.08.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1216,57.51
17.08.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1214,57.25
18.08.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1214,57.25
19.08.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1214,57.25
20.08.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1214,57.25
21.08.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1216,57.51
22.08.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1215,57.38
23.08.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1216,57.51
24.08.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1216,57.51
25.08.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1216,57.51
26.08.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1216,57.51
27.08.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1220,58.03
28.08.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1221,58.16
29.08.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1224,58.55
30.08.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1224,58.55
31.08.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1225,58.68
01.09.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1225,58.68
02.09.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1225,58.68
03.09.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1226,58.81
04.09.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1227,58.94
05.09.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1226,58.81
06.09.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1225,58.68
07.09.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1225,58.68
08.09.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1225,58.68
09.09.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1225,58.68
10.09.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1223,58.42
11.09.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1223,58.42
12.09.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1223,58.42
13.09.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1223,58.42
14.09.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1223,58.42
15.09.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1223,58.42
16.09.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1223,58.42
17.09.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1224,58.55
18.09.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1225,58.68
19.09.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1226,58.81
20.09.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1226,58.81
21.09.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1227,58.94
22.09.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1227,58.94
23.09.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1227,58.94
24.09.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1228,59.07
25.09.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1228,59.07
26.09.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1231,59.46
27.09.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1231,59.46
28.09.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1232,59.59
29.09.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1232,59.59
30.09.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1232,59.59
01.10.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1236,60.1
02.10.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1243,61.01
03.10.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1243,61.01
04.10.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1244,61.14
05.10.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1247,61.53
06.10.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1247,61.53
07.10.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1247,61.53
08.10.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1249,61.79
09.10.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1250,61.92
10.10.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1249,61.79
11.10.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1247,61.53
12.10.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1246,61.4
13.10.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1246,61.4
14.10.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1246,61.4
15.10.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1245,61.27
16.10.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1244,61.14
17.10.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1245,61.27
18.10.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1244,61.14
19.10.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1244,61.14
20.10.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1244,61.14
21.10.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1244,61.14
22.10.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1248,61.66
23.10.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1249,61.79
24.10.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1249,61.79
25.10.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1248,61.66
26.10.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1249,61.79
27.10.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1249,61.79
28.10.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1249,61.79
29.10.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1250,61.92
30.10.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1250,61.92
31.10.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1249,61.79
01.11.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1250,61.92
02.11.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1252,62.18
03.11.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1252,62.18
04.11.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1252,62.18
05.11.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1250,61.92
06.11.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1251,62.05
07.11.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1251,62.05
08.11.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1253,62.31
09.11.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1256,62.69
10.11.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1256,62.69
11.11.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1256,62.69
12.11.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1259,63.08
13.11.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1259,63.08
14.11.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1258,62.95
15.11.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1258,62.95
16.11.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1259,63.08
17.11.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1259,63.08
18.11.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1259,63.08
19.11.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1262,63.47
20.11.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1261,63.34
21.11.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1261,63.34
22.11.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1262,63.47
23.11.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1263,63.6
24.11.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1263,63.6
25.11.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1263,63.6
26.11.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1262,63.47
27.11.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1261,63.34
28.11.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1261,63.34
29.11.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1261,63.34
30.11.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1263,63.6
01.12.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1263,63.6
02.12.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1263,63.6
03.12.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1266,63.99
04.12.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1267,64.12
05.12.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1267,64.12
06.12.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1268,64.25
07.12.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1268,64.25
08.12.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1268,64.25
09.12.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1268,64.25
10.12.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1267,64.12
11.12.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1267,64.12
12.12.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1267,64.12
13.12.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1268,64.25
14.12.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1269,64.38
15.12.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1269,64.38
16.12.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1269,64.38
17.12.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1269,64.38
18.12.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1271,64.64
19.12.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1269,64.38
20.12.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1269,64.38
21.12.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1269,64.38
22.12.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1269,64.38
23.12.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1269,64.38
24.12.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1269,64.38
25.12.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1269,64.38
26.12.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1269,64.38
27.12.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1266,63.99
28.12.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1267,64.12
29.12.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1267,64.12
30.12.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1267,64.12
31.12.2018,LHV Pensionifond Indeks,LIK75,EE3600109401,1267,64.12
01.01.2019,LHV Pensionifond Indeks,LIK75,EE3600109401,1267,64.12
02.01.2019,LHV Pensionifond Indeks,LIK75,EE3600109401,1266,63.99
03.01.2019,LHV Pensionifond Indeks,LIK75,EE3600109401,1265,63.86
04.01.2019,LHV Pensionifond Indeks,LIK75,EE3600109401,1267,64.12
05.01.2019,LHV Pensionifond Indeks,LIK75,EE3600109401,1267,64.12
06.01.2019,LHV Pensionifond Indeks,LIK75,EE3600109401,1267,64.12
07.01.2019,LHV Pensionifond Indeks,LIK75,EE3600109401,1267,64.12
08.01.2019,LHV Pensionifond Indeks,LIK75,EE3600109401,1267,64.12
09.01.2019,LHV Pensionifond Indeks,LIK75,EE3600109401,1267,64.12
10.01.2019,LHV Pensionifond Indeks,LIK75,EE3600109401,1270,64.51
11.01.2019,LHV Pensionifond Indeks,LIK75,EE3600109401,1269,64.38
12.01.2019,LHV Pensionifond Indeks,LIK75,EE3600109401,1269,64.38
13.01.2019,LHV Pensionifond Indeks,LIK75,EE3600109401,1269,64.38
14.01.2019,LHV Pensionifond Indeks,LIK75,EE3600109401,1273,64.9
15.01.2019,LHV Pensionifond Indeks,LIK75,EE3600109401,1274,65.03
16.01.2019,LHV Pensionifond Indeks,LIK75,EE3600109401,1273,64.9
17.01.2019,LHV Pensionifond Indeks,LIK75,EE3600109401,1272,64.77
18.01.2019,LHV Pensionifond Indeks,LIK75,EE3600109401,1274,65.03
19.01.2019,LHV Pensionifond Indeks,LIK75,EE3600109401,1274,65.03
20.01.2019,LHV Pensionifond Indeks,LIK75,EE3600109401,1274,65.03
21.01.2019,LHV Pensionifond Indeks,LIK75,EE3600109401,1276,65.28
22.01.2019,LHV Pensionifond Indeks,LIK75,EE3600109401,1277,65.41
23.01.2019,LHV Pensionifond Indeks,LIK75,EE3600109401,1276,65.28
24.01.2019,LHV Pensionifond Indeks,LIK75,EE3600109401,1276,65.28
25.01.2019,LHV Pensionifond Indeks,LIK75,EE3600109401,1283,66.19
26.01.2019,LHV Pensionifond Indeks,LIK75,EE3600109401,1283,66.19
27.01.2019,LHV Pensionifond Indeks,LIK75,EE3600109401,1283,66.19
28.01.2019,LHV Pensionifond Indeks,LIK75,EE3600109401,1286,66.58
29.01.2019,LHV Pensionifond Indeks,LIK75,EE3600109401,1288,66.84
30.01.2019,LHV Pensionifond Indeks,LIK75,EE3600109401,1290,67.1
31.01.2019,LHV Pensionifond Indeks,LIK75,EE3600109401,1294,67.62
01.02.2019,LHV Pensionifond Indeks,LIK75,EE3600109401,1293,67.49
02.02.2019,LHV Pensionifond Indeks,LIK75,EE3600109401,1293,67.49
03.02.2019,LHV Pensionifond Indeks,LIK75,EE3600109401,1293,67.49
04.02.2019,LHV Pensionifond Indeks,LIK75,EE3600109401,1294,67.62
05.02.2019,LHV Pensionifond Indeks,LIK75,EE3600109401,1294,67.62
06.02.2019,LHV Pensionifond Indeks,LIK75,EE3600109401,1294,67.62
07.02.2019,LHV Pensionifond Indeks,LIK75,EE3600109401,1298,68.13
08.02.2019,LHV Pensionifond Indeks,LIK75,EE3600109401,1297,68.01
09.02.2019,LHV Pensionifond Indeks,LIK75,EE3600109401,1297,68.01
10.02.2019,LHV Pensionifond Indeks,LIK75,EE3600109401,1297,68.01
11.02.2019,LHV Pensionifond Indeks,LIK75,EE3600109401,1300,68.39
12.02.2019,LHV Pensionifond Indeks,LIK75,EE3600109401,1305,69.04
13.02.2019,LHV Pensionifond Indeks,LIK75,EE3600109401,1305,69.04
14.02.2019,LHV Pensionifond Indeks,LIK75,EE3600109401,1303,68.78
15.02.2019,LHV Pensionifond Indeks,LIK75,EE3600109401,1305,69.04
16.02.2019,LHV Pensionifond Indeks,LIK75,EE3600109401,1305,69.04
17.02.2019,LHV Pensionifond Indeks,LIK75,EE3600109401,1305,69.04
18.02.2019,LHV Pensionifond Indeks,LIK75,EE3600109401,1306,69.17
19.02.2019,LHV Pensionifond Indeks,LIK75,EE3600109401,1306,69.17
20.02.2019,LHV Pensionifond Indeks,LIK75,EE3600109401,1308,69.43
21.02.2019,LHV Pensionifond Indeks,LIK75,EE3600109401,1309,69.56
22.02.2019,LHV Pensionifond Indeks,LIK75,EE3600109401,1314,70.21
25.02.2019,LHV Pensionifond Indeks,LIK75,EE3600109401,1318,70.73
26.02.2019,LHV Pensionifond Indeks,LIK75,EE3600109401,1323,71.37
27.02.2019,LHV Pensionifond Indeks,LIK75,EE3600109401,1329,72.15
28.02.2019,LHV Pensionifond Indeks,LIK75,EE3600109401,1331,72.41
01.03.2019,LHV Pensionifond Indeks,LIK75,EE3600109401,1332,72.54
04.03.2019,LHV Pensionifond Indeks,LIK75,EE3600109401,1334,72.8
05.03.2019,LHV Pensionifond Indeks,LIK75,EE3600109401,1338,73.32
06.03.2019,LHV Pensionifond Indeks,LIK75,EE3600109401,1342,73.83
07.03.2019,LHV Pensionifond Indeks,LIK75,EE3600109401,1346,74.35
08.03.2019,LHV Pensionifond Indeks,LIK75,EE3600109401,1347,74.48
11.03.2019,LHV Pensionifond Indeks,LIK75,EE3600109401,1348,74.61
12.03.2019,LHV Pensionifond Indeks,LIK75,EE3600109401,1347,74.48
13.03.2019,LHV Pensionifond Indeks,LIK75,EE3600109401,1351,75
14.03.2019,LHV Pensionifond Indeks,LIK75,EE3600109401,1353,75.26
15.03.2019,LHV Pensionifond Indeks,LIK75,EE3600109401,1355,75.52
18.03.2019,LHV Pensionifond Indeks,LIK75,EE3600109401,1361,76.3
19.03.2019,LHV Pensionifond Indeks,LIK75,EE3600109401,1364,76.68
20.03.2019,LHV Pensionifond Indeks,LIK75,EE3600109401,1364,76.68
21.03.2019,LHV Pensionifond Indeks,LIK75,EE3600109401,1366,76.94
22.03.2019,LHV Pensionifond Indeks,LIK75,EE3600109401,1367,77.07
25.03.2019,LHV Pensionifond Indeks,LIK75,EE3600109401,1378,78.5
26.03.2019,LHV Pensionifond Indeks,LIK75,EE3600109401,1379,78.63
27.03.2019,LHV Pensionifond Indeks,LIK75,EE3600109401,1381,78.89
28.03.2019,LHV Pensionifond Indeks,LIK75,EE3600109401,1389,79.92
29.03.2019,LHV Pensionifond Indeks,LIK75,EE3600109401,1402,81.61
01.04.2019,LHV Pensionifond Indeks,LIK75,EE3600109401,1414,83.16
02.04.2019,LHV Pensionifond Indeks,LIK75,EE3600109401,1417,83.55
03.04.2019,LHV Pensionifond Indeks,LIK75,EE3600109401,1421,84.07
04.04.2019,LHV Pensionifond Indeks,LIK75,EE3600109401,1425,84.59
05.04.2019,LHV Pensionifond Indeks,LIK75,EE3600109401,1428,84.97
08.04.2019,LHV Pensionifond Indeks,LIK75,EE3600109401,1441,86.66
09.04.2019,LHV Pensionifond Indeks,LIK75,EE3600109401,1458,88.86
10.04.2019,LHV Pensionifond Indeks,LIK75,EE3600109401,1467,90.03
11.04.2019,LHV Pensionifond Indeks,LIK75,EE3600109401,1467,90.03
12.04.2019,LHV Pensionifond Indeks,LIK75,EE3600109401,1472,90.67
15.04.2019,LHV Pensionifond Indeks,LIK75,EE3600109401,1479,91.58
16.04.2019,LHV Pensionifond Indeks,LIK75,EE3600109401,1482,91.97
