Kuupäev,Fond,Lühinimi,ISIN,Maht,Muutus..
24.11.2021,LHV Pensionifond M,LMK25,EE3600019774,107334706,45.64
25.11.2021,LHV Pensionifond M,LMK25,EE3600019774,107437980,45.78
26.11.2021,LHV Pensionifond M,LMK25,EE3600019774,107038166,45.24
29.11.2021,LHV Pensionifond M,LMK25,EE3600019774,107040999,45.24
30.11.2021,LHV Pensionifond M,LMK25,EE3600019774,106953430,45.12
01.12.2021,LHV Pensionifond M,LMK25,EE3600019774,106936495,45.1
02.12.2021,LHV Pensionifond M,LMK25,EE3600019774,106714552,44.8
03.12.2021,LHV Pensionifond M,LMK25,EE3600019774,106767459,44.87
06.12.2021,LHV Pensionifond M,LMK25,EE3600019774,106900197,45.05
07.12.2021,LHV Pensionifond M,LMK25,EE3600019774,107083517,45.3
08.12.2021,LHV Pensionifond M,LMK25,EE3600019774,107006529,45.2
09.12.2021,LHV Pensionifond M,LMK25,EE3600019774,106922281,45.08
10.12.2021,LHV Pensionifond M,LMK25,EE3600019774,106865567,45
13.12.2021,LHV Pensionifond M,LMK25,EE3600019774,107272361,45.56
14.12.2021,LHV Pensionifond M,LMK25,EE3600019774,107341429,45.65
15.12.2021,LHV Pensionifond M,LMK25,EE3600019774,106220214,44.13
16.12.2021,LHV Pensionifond M,LMK25,EE3600019774,106542285,44.57
17.12.2021,LHV Pensionifond M,LMK25,EE3600019774,106612707,44.66
20.12.2021,LHV Pensionifond M,LMK25,EE3600019774,106457191,44.45
21.12.2021,LHV Pensionifond M,LMK25,EE3600019774,106556907,44.59
22.12.2021,LHV Pensionifond M,LMK25,EE3600019774,106523521,44.54
23.12.2021,LHV Pensionifond M,LMK25,EE3600019774,106617686,44.67
27.12.2021,LHV Pensionifond M,LMK25,EE3600019774,106648238,44.71
28.12.2021,LHV Pensionifond M,LMK25,EE3600019774,106662025,44.73
29.12.2021,LHV Pensionifond M,LMK25,EE3600019774,106604635,44.65
30.12.2021,LHV Pensionifond M,LMK25,EE3600019774,106674981,44.75
31.12.2021,LHV Pensionifond M,LMK25,EE3600019774,106715171,44.8
03.01.2022,LHV Pensionifond M,LMK25,EE3600019774,102339182,38.86
04.01.2022,LHV Pensionifond M,LMK25,EE3600019774,102541403,39.14
05.01.2022,LHV Pensionifond M,LMK25,EE3600019774,102558805,39.16
06.01.2022,LHV Pensionifond M,LMK25,EE3600019774,102218908,38.7
07.01.2022,LHV Pensionifond M,LMK25,EE3600019774,102180240,38.65
10.01.2022,LHV Pensionifond M,LMK25,EE3600019774,102198653,38.67
11.01.2022,LHV Pensionifond M,LMK25,EE3600019774,102427087,38.98
12.01.2022,LHV Pensionifond M,LMK25,EE3600019774,103111557,39.91
13.01.2022,LHV Pensionifond M,LMK25,EE3600019774,103106326,39.9
14.01.2022,LHV Pensionifond M,LMK25,EE3600019774,103240163,40.08
17.01.2022,LHV Pensionifond M,LMK25,EE3600019774,103135216,39.94
18.01.2022,LHV Pensionifond M,LMK25,EE3600019774,103086298,39.88
19.01.2022,LHV Pensionifond M,LMK25,EE3600019774,103449202,40.37
